seed,fold,inner,task,kernel,lam,mult,sigma,n,scope,chosen,solve_ok
4848,3,0,FI,rbf,0.3,1.0,149.40885700247844,220,inner,False,True
4848,3,0,WM,rbf,1.0,1.0,149.40885700247844,220,inner,False,True
4848,3,0,FI,rbf,1.0,1.0,149.40885700247844,220,inner,False,True
4848,3,0,WM,rbf,3.0,1.0,149.40885700247844,220,inner,False,True
4848,3,0,FI,rbf,3.0,1.0,149.40885700247844,220,inner,False,True
4848,3,0,WM,rbf,10.0,1.0,149.40885700247844,220,inner,False,True
4848,3,0,FI,rbf,10.0,1.0,149.40885700247844,220,inner,False,True
4848,3,0,WM,rbf,0.3,2.0,298.8177140049569,220,inner,False,True
4848,3,0,FI,rbf,0.3,2.0,298.8177140049569,220,inner,False,True
4848,3,0,WM,rbf,1.0,2.0,298.8177140049569,220,inner,False,True
4848,3,0,FI,rbf,1.0,2.0,298.8177140049569,220,inner,False,True
4848,3,0,WM,rbf,3.0,2.0,298.8177140049569,220,inner,False,True
4848,3,0,FI,rbf,3.0,2.0,298.8177140049569,220,inner,False,True
4848,3,0,WM,rbf,10.0,2.0,298.8177140049569,220,inner,False,True
4848,3,0,FI,rbf,10.0,2.0,298.8177140049569,220,inner,False,True
4848,3,0,WM,linear,0.3,0.5,,220,inner,False,True
4848,3,0,FI,linear,0.3,0.5,,220,inner,False,True
4848,3,0,WM,linear,1.0,0.5,,220,inner,False,True
4848,3,0,FI,linear,1.0,0.5,,220,inner,False,True
4848,3,0,WM,linear,3.0,0.5,,220,inner,False,True
4848,3,0,FI,linear,3.0,0.5,,220,inner,False,True
4848,3,0,WM,linear,10.0,0.5,,220,inner,False,True
4848,3,0,FI,linear,10.0,0.5,,220,inner,False,True
4848,3,0,WM,linear,0.3,1.0,,220,inner,False,True
4848,3,0,FI,linear,0.3,1.0,,220,inner,False,True
4848,3,0,WM,linear,1.0,1.0,,220,inner,False,True
4848,3,0,FI,linear,1.0,1.0,,220,inner,False,True
4848,3,0,WM,linear,3.0,1.0,,220,inner,False,True
4848,3,0,FI,linear,3.0,1.0,,220,inner,False,True
4848,3,0,WM,linear,10.0,1.0,,220,inner,False,True
4848,3,0,FI,linear,10.0,1.0,,220,inner,False,True
4848,3,0,WM,linear,0.3,2.0,,220,inner,False,True
4848,3,0,FI,linear,0.3,2.0,,220,inner,False,True
4848,3,0,WM,linear,1.0,2.0,,220,inner,False,True
4848,3,0,FI,linear,1.0,2.0,,220,inner,False,True
4848,3,0,WM,linear,3.0,2.0,,220,inner,False,True
4848,3,0,FI,linear,3.0,2.0,,220,inner,False,True
4848,3,0,WM,linear,10.0,2.0,,220,inner,False,True
4848,3,0,FI,linear,10.0,2.0,,220,inner,False,True
4848,3,1,WM,rbf,0.3,0.5,75.5581903431549,220,inner,False,True
4848,3,1,FI,rbf,0.3,0.5,75.5581903431549,220,inner,False,True
4848,3,1,WM,rbf,1.0,0.5,75.5581903431549,220,inner,False,True
4848,3,1,FI,rbf,1.0,0.5,75.5581903431549,220,inner,False,True
4848,3,1,WM,rbf,3.0,0.5,75.5581903431549,220,inner,False,True
4848,3,1,FI,rbf,3.0,0.5,75.5581903431549,220,inner,False,True
4848,3,1,WM,rbf,10.0,0.5,75.5581903431549,220,inner,False,True
4848,3,1,FI,rbf,10.0,0.5,75.5581903431549,220,inner,False,True
4848,3,1,WM,rbf,0.3,1.0,151.1163806863098,220,inner,False,True
4848,3,1,FI,rbf,0.3,1.0,151.1163806863098,220,inner,False,True
4848,3,1,WM,rbf,1.0,1.0,151.1163806863098,220,inner,False,True
4848,3,1,FI,rbf,1.0,1.0,151.1163806863098,220,inner,False,True
4848,3,1,WM,rbf,3.0,1.0,151.1163806863098,220,inner,False,True
4848,3,1,FI,rbf,3.0,1.0,151.1163806863098,220,inner,False,True
4848,3,1,WM,rbf,10.0,1.0,151.1163806863098,220,inner,False,True
4848,3,1,FI,rbf,10.0,1.0,151.1163806863098,220,inner,False,True
4848,3,1,WM,rbf,0.3,2.0,302.2327613726196,220,inner,False,True
4848,3,1,FI,rbf,0.3,2.0,302.2327613726196,220,inner,False,True
4848,3,1,WM,rbf,1.0,2.0,302.2327613726196,220,inner,False,True
4848,3,1,FI,rbf,1.0,2.0,302.2327613726196,220,inner,False,True
4848,3,1,WM,rbf,3.0,2.0,302.2327613726196,220,inner,False,True
4848,3,1,FI,rbf,3.0,2.0,302.2327613726196,220,inner,False,True
4848,3,1,WM,rbf,10.0,2.0,302.2327613726196,220,inner,False,True
4848,3,1,FI,rbf,10.0,2.0,302.2327613726196,220,inner,False,True
4848,3,1,WM,linear,0.3,0.5,,220,inner,False,True
4848,3,1,FI,linear,0.3,0.5,,220,inner,False,True
4848,3,1,WM,linear,1.0,0.5,,220,inner,False,True
4848,3,1,FI,linear,1.0,0.5,,220,inner,False,True
4848,3,1,WM,linear,3.0,0.5,,220,inner,False,True
4848,3,1,FI,linear,3.0,0.5,,220,inner,False,True
4848,3,1,WM,linear,10.0,0.5,,220,inner,False,True
4848,3,1,FI,linear,10.0,0.5,,220,inner,False,True
4848,3,1,WM,linear,0.3,1.0,,220,inner,False,True
4848,3,1,FI,linear,0.3,1.0,,220,inner,False,True
4848,3,1,WM,linear,1.0,1.0,,220,inner,False,True
4848,3,1,FI,linear,1.0,1.0,,220,inner,False,True
4848,3,1,WM,linear,3.0,1.0,,220,inner,False,True
4848,3,1,FI,linear,3.0,1.0,,220,inner,False,True
4848,3,1,WM,linear,10.0,1.0,,220,inner,False,True
4848,3,1,FI,linear,10.0,1.0,,220,inner,False,True
4848,3,1,WM,linear,0.3,2.0,,220,inner,False,True
4848,3,1,FI,linear,0.3,2.0,,220,inner,False,True
4848,3,1,WM,linear,1.0,2.0,,220,inner,False,True
4848,3,1,FI,linear,1.0,2.0,,220,inner,False,True
4848,3,1,WM,linear,3.0,2.0,,220,inner,False,True
4848,3,1,FI,linear,3.0,2.0,,220,inner,False,True
4848,3,1,WM,linear,10.0,2.0,,220,inner,False,True
4848,3,1,FI,linear,10.0,2.0,,220,inner,False,True
4848,3,2,WM,rbf,0.3,0.5,76.67926838117909,220,inner,False,True
4848,3,2,FI,rbf,0.3,0.5,76.67926838117909,220,inner,False,True
4848,3,2,WM,rbf,1.0,0.5,76.67926838117909,220,inner,False,True
4848,3,2,FI,rbf,1.0,0.5,76.67926838117909,220,inner,False,True
4848,3,2,WM,rbf,3.0,0.5,76.67926838117909,220,inner,False,True
4848,3,2,FI,rbf,3.0,0.5,76.67926838117909,220,inner,False,True
4848,3,2,WM,rbf,10.0,0.5,76.67926838117909,220,inner,False,True
4848,3,2,FI,rbf,10.0,0.5,76.67926838117909,220,inner,False,True
4848,3,2,WM,rbf,0.3,1.0,153.35853676235817,220,inner,False,True
4848,3,2,FI,rbf,0.3,1.0,153.35853676235817,220,inner,False,True
4848,3,2,WM,rbf,1.0,1.0,153.35853676235817,220,inner,False,True
4848,3,2,FI,rbf,1.0,1.0,153.35853676235817,220,inner,False,True
4848,3,2,WM,rbf,3.0,1.0,153.35853676235817,220,inner,False,True
4848,3,2,FI,rbf,3.0,1.0,153.35853676235817,220,inner,False,True
4848,3,2,WM,rbf,10.0,1.0,153.35853676235817,220,inner,False,True
4848,3,2,FI,rbf,10.0,1.0,153.35853676235817,220,inner,False,True
4848,3,2,WM,rbf,0.3,2.0,306.71707352471634,220,inner,False,True
4848,3,2,FI,rbf,0.3,2.0,306.71707352471634,220,inner,False,True
4848,3,2,WM,rbf,1.0,2.0,306.71707352471634,220,inner,False,True
4848,3,2,FI,rbf,1.0,2.0,306.71707352471634,220,inner,False,True
4848,3,2,WM,rbf,3.0,2.0,306.71707352471634,220,inner,False,True
4848,3,2,FI,rbf,3.0,2.0,306.71707352471634,220,inner,False,True
4848,3,2,WM,rbf,10.0,2.0,306.71707352471634,220,inner,False,True
4848,3,2,FI,rbf,10.0,2.0,306.71707352471634,220,inner,False,True
4848,3,2,WM,linear,0.3,0.5,,220,inner,False,True
4848,3,2,FI,linear,0.3,0.5,,220,inner,False,True
4848,3,2,WM,linear,1.0,0.5,,220,inner,False,True
4848,3,2,FI,linear,1.0,0.5,,220,inner,False,True
4848,3,2,WM,linear,3.0,0.5,,220,inner,False,True
4848,3,2,FI,linear,3.0,0.5,,220,inner,False,True
4848,3,2,WM,linear,10.0,0.5,,220,inner,False,True
4848,3,2,FI,linear,10.0,0.5,,220,inner,False,True
4848,3,2,WM,linear,0.3,1.0,,220,inner,False,True
4848,3,2,FI,linear,0.3,1.0,,220,inner,False,True
4848,3,2,WM,linear,1.0,1.0,,220,inner,False,True
4848,3,2,FI,linear,1.0,1.0,,220,inner,False,True
4848,3,2,WM,linear,3.0,1.0,,220,inner,False,True
4848,3,2,FI,linear,3.0,1.0,,220,inner,False,True
4848,3,2,WM,linear,10.0,1.0,,220,inner,False,True
4848,3,2,FI,linear,10.0,1.0,,220,inner,False,True
4848,3,2,WM,linear,0.3,2.0,,220,inner,False,True
4848,3,2,FI,linear,0.3,2.0,,220,inner,False,True
4848,3,2,WM,linear,1.0,2.0,,220,inner,False,True
4848,3,2,FI,linear,1.0,2.0,,220,inner,False,True
4848,3,2,WM,linear,3.0,2.0,,220,inner,False,True
4848,3,2,FI,linear,3.0,2.0,,220,inner,False,True
4848,3,2,WM,linear,10.0,2.0,,220,inner,False,True
4848,3,2,FI,linear,10.0,2.0,,220,inner,False,True
4848,3,-1,WM,rbf,0.3,1.0,150.87624237827177,330,final,True,True
4848,3,-1,FI,rbf,0.3,2.0,301.75248475654354,330,final,True,True
4848,3,-1,WM,linear,10.0,2.0,,330,final,True,True
4848,3,-1,FI,linear,10.0,2.0,,330,final,True,True
4848,4,0,WM,rbf,0.3,0.5,74.0101585229255,220,inner,False,True
4848,4,0,FI,rbf,0.3,0.5,74.0101585229255,220,inner,False,True
4848,4,0,WM,rbf,1.0,0.5,74.0101585229255,220,inner,False,True
4848,4,0,FI,rbf,1.0,0.5,74.0101585229255,220,inner,False,True
4848,4,0,WM,rbf,3.0,0.5,74.0101585229255,220,inner,False,True
4848,4,0,FI,rbf,3.0,0.5,74.0101585229255,220,inner,False,True
4848,4,0,WM,rbf,10.0,0.5,74.0101585229255,220,inner,False,True
4848,4,0,FI,rbf,10.0,0.5,74.0101585229255,220,inner,False,True
4848,4,0,WM,rbf,0.3,1.0,148.020317045851,220,inner,False,True
4848,4,0,FI,rbf,0.3,1.0,148.020317045851,220,inner,False,True
4848,4,0,WM,rbf,1.0,1.0,148.020317045851,220,inner,False,True
4848,4,0,FI,rbf,1.0,1.0,148.020317045851,220,inner,False,True
4848,4,0,WM,rbf,3.0,1.0,148.020317045851,220,inner,False,True
4848,4,0,FI,rbf,3.0,1.0,148.020317045851,220,inner,False,True
4848,4,0,WM,rbf,10.0,1.0,148.020317045851,220,inner,False,True
4848,4,0,FI,rbf,10.0,1.0,148.020317045851,220,inner,False,True
4848,4,0,WM,rbf,0.3,2.0,296.040634091702,220,inner,False,True
4848,4,0,FI,rbf,0.3,2.0,296.040634091702,220,inner,False,True
4848,4,0,WM,rbf,1.0,2.0,296.040634091702,220,inner,False,True
4848,4,0,FI,rbf,1.0,2.0,296.040634091702,220,inner,False,True
4848,4,0,WM,rbf,3.0,2.0,296.040634091702,220,inner,False,True
4848,4,0,FI,rbf,3.0,2.0,296.040634091702,220,inner,False,True
4848,4,0,WM,rbf,10.0,2.0,296.040634091702,220,inner,False,True
4848,4,0,FI,rbf,10.0,2.0,296.040634091702,220,inner,False,True
4848,4,0,WM,linear,0.3,0.5,,220,inner,False,True
4848,4,0,FI,linear,0.3,0.5,,220,inner,False,True
4848,4,0,WM,linear,1.0,0.5,,220,inner,False,True
4848,4,0,FI,linear,1.0,0.5,,220,inner,False,True
4848,4,0,WM,linear,3.0,0.5,,220,inner,False,True
4848,4,0,FI,linear,3.0,0.5,,220,inner,False,True
4848,4,0,WM,linear,10.0,0.5,,220,inner,False,True
4848,4,0,FI,linear,10.0,0.5,,220,inner,False,True
4848,4,0,WM,linear,0.3,1.0,,220,inner,False,True
4848,4,0,FI,linear,0.3,1.0,,220,inner,False,True
4848,4,0,WM,linear,1.0,1.0,,220,inner,False,True
4848,4,0,FI,linear,1.0,1.0,,220,inner,False,True
4848,4,0,WM,linear,3.0,1.0,,220,inner,False,True
4848,4,0,FI,linear,3.0,1.0,,220,inner,False,True
4848,4,0,WM,linear,10.0,1.0,,220,inner,False,True
4848,4,0,FI,linear,10.0,1.0,,220,inner,False,True
4848,4,0,WM,linear,0.3,2.0,,220,inner,False,True
4848,4,0,FI,linear,0.3,2.0,,220,inner,False,True
4848,4,0,WM,linear,1.0,2.0,,220,inner,False,True
4848,4,0,FI,linear,1.0,2.0,,220,inner,False,True
4848,4,0,WM,linear,3.0,2.0,,220,inner,False,True
4848,4,0,FI,linear,3.0,2.0,,220,inner,False,True
4848,4,0,WM,linear,10.0,2.0,,220,inner,False,True
4848,4,0,FI,linear,10.0,2.0,,220,inner,False,True
4848,4,1,WM,rbf,0.3,0.5,75.67541129942806,220,inner,False,True
4848,4,1,FI,rbf,0.3,0.5,75.67541129942806,220,inner,False,True
4848,4,1,WM,rbf,1.0,0.5,75.67541129942806,220,inner,False,True
4848,4,1,FI,rbf,1.0,0.5,75.67541129942806,220,inner,False,True
4848,4,1,WM,rbf,3.0,0.5,75.67541129942806,220,inner,False,True
4848,4,1,FI,rbf,3.0,0.5,75.67541129942806,220,inner,False,True
4848,4,1,WM,rbf,10.0,0.5,75.67541129942806,220,inner,False,True
4848,4,1,FI,rbf,10.0,0.5,75.67541129942806,220,inner,False,True
4848,4,1,WM,rbf,0.3,1.0,151.35082259885613,220,inner,False,True
4848,4,1,FI,rbf,0.3,1.0,151.35082259885613,220,inner,False,True
4848,4,1,WM,rbf,1.0,1.0,151.35082259885613,220,inner,False,True
4848,4,1,FI,rbf,1.0,1.0,151.35082259885613,220,inner,False,True
4848,4,1,WM,rbf,3.0,1.0,151.35082259885613,220,inner,False,True
4848,4,1,FI,rbf,3.0,1.0,151.35082259885613,220,inner,False,True
4848,4,1,WM,rbf,10.0,1.0,151.35082259885613,220,inner,False,True
4848,4,1,FI,rbf,10.0,1.0,151.35082259885613,220,inner,False,True
4848,4,1,WM,rbf,0.3,2.0,302.70164519771225,220,inner,False,True
4848,4,1,FI,rbf,0.3,2.0,302.70164519771225,220,inner,False,True
4848,4,1,WM,rbf,1.0,2.0,302.70164519771225,220,inner,False,True
4848,4,1,FI,rbf,1.0,2.0,302.70164519771225,220,inner,False,True
4848,4,1,WM,rbf,3.0,2.0,302.70164519771225,220,inner,False,True
4848,4,1,FI,rbf,3.0,2.0,302.70164519771225,220,inner,False,True
4848,4,1,WM,rbf,10.0,2.0,302.70164519771225,220,inner,False,True
4848,4,1,FI,rbf,10.0,2.0,302.70164519771225,220,inner,False,True
4848,4,1,WM,linear,0.3,0.5,,220,inner,False,True
4848,4,1,FI,linear,0.3,0.5,,220,inner,False,True
4848,4,1,WM,linear,1.0,0.5,,220,inner,False,True
4848,4,1,FI,linear,1.0,0.5,,220,inner,False,True
4848,4,1,WM,linear,3.0,0.5,,220,inner,False,True
4848,4,1,FI,linear,3.0,0.5,,220,inner,False,True
4848,4,1,WM,linear,10.0,0.5,,220,inner,False,True
4848,4,1,FI,linear,10.0,0.5,,220,inner,False,True
4848,4,1,WM,linear,0.3,1.0,,220,inner,False,True
4848,4,1,FI,linear,0.3,1.0,,220,inner,False,True
4848,4,1,WM,linear,1.0,1.0,,220,inner,False,True
4848,4,1,FI,linear,1.0,1.0,,220,inner,False,True
4848,4,1,WM,linear,3.0,1.0,,220,inner,False,True
4848,4,1,FI,linear,3.0,1.0,,220,inner,False,True
4848,4,1,WM,linear,10.0,1.0,,220,inner,False,True
4848,4,1,FI,linear,10.0,1.0,,220,inner,False,True
4848,4,1,WM,linear,0.3,2.0,,220,inner,False,True
4848,4,1,FI,linear,0.3,2.0,,220,inner,False,True
4848,4,1,WM,linear,1.0,2.0,,220,inner,False,True
4848,4,1,FI,linear,1.0,2.0,,220,inner,False,True
4848,4,1,WM,linear,3.0,2.0,,220,inner,False,True
4848,4,1,FI,linear,3.0,2.0,,220,inner,False,True
4848,4,1,WM,linear,10.0,2.0,,220,inner,False,True
4848,4,1,FI,linear,10.0,2.0,,220,inner,False,True
4848,4,2,WM,rbf,0.3,0.5,75.12141257011217,220,inner,False,True
4848,4,2,FI,rbf,0.3,0.5,75.12141257011217,220,inner,False,True
4848,4,2,WM,rbf,1.0,0.5,75.12141257011217,220,inner,False,True
4848,4,2,FI,rbf,1.0,0.5,75.12141257011217,220,inner,False,True
4848,4,2,WM,rbf,3.0,0.5,75.12141257011217,220,inner,False,True
4848,4,2,FI,rbf,3.0,0.5,75.12141257011217,220,inner,False,True
4848,4,2,WM,rbf,10.0,0.5,75.12141257011217,220,inner,False,True
4848,4,2,FI,rbf,10.0,0.5,75.12141257011217,220,inner,False,True
4848,4,2,WM,rbf,0.3,1.0,150.24282514022434,220,inner,False,True
4848,4,2,FI,rbf,0.3,1.0,150.24282514022434,220,inner,False,True
4848,4,2,WM,rbf,1.0,1.0,150.24282514022434,220,inner,False,True
4848,4,2,FI,rbf,1.0,1.0,150.24282514022434,220,inner,False,True
4848,4,2,WM,rbf,3.0,1.0,150.24282514022434,220,inner,False,True
4848,4,2,FI,rbf,3.0,1.0,150.24282514022434,220,inner,False,True
4848,4,2,WM,rbf,10.0,1.0,150.24282514022434,220,inner,False,True
4848,4,2,FI,rbf,10.0,1.0,150.24282514022434,220,inner,False,True
4848,4,2,WM,rbf,0.3,2.0,300.4856502804487,220,inner,False,True
4848,4,2,FI,rbf,0.3,2.0,300.4856502804487,220,inner,False,True
4848,4,2,WM,rbf,1.0,2.0,300.4856502804487,220,inner,False,True
4848,4,2,FI,rbf,1.0,2.0,300.4856502804487,220,inner,False,True
4848,4,2,WM,rbf,3.0,2.0,300.4856502804487,220,inner,False,True
4848,4,2,FI,rbf,3.0,2.0,300.4856502804487,220,inner,False,True
4848,4,2,WM,rbf,10.0,2.0,300.4856502804487,220,inner,False,True
4848,4,2,FI,rbf,10.0,2.0,300.4856502804487,220,inner,False,True
4848,4,2,WM,linear,0.3,0.5,,220,inner,False,True
4848,4,2,FI,linear,0.3,0.5,,220,inner,False,True
4848,4,2,WM,linear,1.0,0.5,,220,inner,False,True
4848,4,2,FI,linear,1.0,0.5,,220,inner,False,True
4848,4,2,WM,linear,3.0,0.5,,220,inner,False,True
4848,4,2,FI,linear,3.0,0.5,,220,inner,False,True
4848,4,2,WM,linear,10.0,0.5,,220,inner,False,True
4848,4,2,FI,linear,10.0,0.5,,220,inner,False,True
4848,4,2,WM,linear,0.3,1.0,,220,inner,False,True
4848,4,2,FI,linear,0.3,1.0,,220,inner,False,True
4848,4,2,WM,linear,1.0,1.0,,220,inner,False,True
4848,4,2,FI,linear,1.0,1.0,,220,inner,False,True
4848,4,2,WM,linear,3.0,1.0,,220,inner,False,True
4848,4,2,FI,linear,3.0,1.0,,220,inner,False,True
4848,4,2,WM,linear,10.0,1.0,,220,inner,False,True
4848,4,2,FI,linear,10.0,1.0,,220,inner,False,True
4848,4,2,WM,linear,0.3,2.0,,220,inner,False,True
4848,4,2,FI,linear,0.3,2.0,,220,inner,False,True
4848,4,2,WM,linear,1.0,2.0,,220,inner,False,True
4848,4,2,FI,linear,1.0,2.0,,220,inner,False,True
4848,4,2,WM,linear,3.0,2.0,,220,inner,False,True
4848,4,2,FI,linear,3.0,2.0,,220,inner,False,True
4848,4,2,WM,linear,10.0,2.0,,220,inner,False,True
4848,4,2,FI,linear,10.0,2.0,,220,inner,False,True
4848,4,-1,WM,rbf,0.3,1.0,150.76617853570696,330,final,True,True
4848,4,-1,FI,rbf,0.3,1.0,150.76617853570696,330,final,True,True
4848,4,-1,WM,linear,10.0,2.0,,330,final,True,True
4848,4,-1,FI,linear,0.3,2.0,,330,final,True,True
4949,0,0,WM,rbf,0.3,0.5,75.38202856070646,219,inner,False,True
4949,0,0,FI,rbf,0.3,0.5,75.38202856070646,219,inner,False,True
4949,0,0,WM,rbf,1.0,0.5,75.38202856070646,219,inner,False,True
4949,0,0,FI,rbf,1.0,0.5,75.38202856070646,219,inner,False,True
4949,0,0,WM,rbf,3.0,0.5,75.38202856070646,219,inner,False,True
4949,0,0,FI,rbf,3.0,0.5,75.38202856070646,219,inner,False,True
4949,0,0,WM,rbf,10.0,0.5,75.38202856070646,219,inner,False,True
4949,0,0,FI,rbf,10.0,0.5,75.38202856070646,219,inner,False,True
4949,0,0,WM,rbf,0.3,1.0,150.76405712141292,219,inner,False,True
4949,0,0,FI,rbf,0.3,1.0,150.76405712141292,219,inner,False,True
4949,0,0,WM,rbf,1.0,1.0,150.76405712141292,219,inner,False,True
4949,0,0,FI,rbf,1.0,1.0,150.76405712141292,219,inner,False,True
4949,0,0,WM,rbf,3.0,1.0,150.76405712141292,219,inner,False,True
4949,0,0,FI,rbf,3.0,1.0,150.76405712141292,219,inner,False,True
4949,0,0,WM,rbf,10.0,1.0,150.76405712141292,219,inner,False,True
4949,0,0,FI,rbf,10.0,1.0,150.76405712141292,219,inner,False,True
4949,0,0,WM,rbf,0.3,2.0,301.52811424282584,219,inner,False,True
4949,0,0,FI,rbf,0.3,2.0,301.52811424282584,219,inner,False,True
4949,0,0,WM,rbf,1.0,2.0,301.52811424282584,219,inner,False,True
4949,0,0,FI,rbf,1.0,2.0,301.52811424282584,219,inner,False,True
4949,0,0,WM,rbf,3.0,2.0,301.52811424282584,219,inner,False,True
4949,0,0,FI,rbf,3.0,2.0,301.52811424282584,219,inner,False,True
4949,0,0,WM,rbf,10.0,2.0,301.52811424282584,219,inner,False,True
4949,0,0,FI,rbf,10.0,2.0,301.52811424282584,219,inner,False,True
4949,0,0,WM,linear,0.3,0.5,,219,inner,False,True
4949,0,0,FI,linear,0.3,0.5,,219,inner,False,True
4949,0,0,WM,linear,1.0,0.5,,219,inner,False,True
4949,0,0,FI,linear,1.0,0.5,,219,inner,False,True
4949,0,0,WM,linear,3.0,0.5,,219,inner,False,True
4949,0,0,FI,linear,3.0,0.5,,219,inner,False,True
4949,0,0,WM,linear,10.0,0.5,,219,inner,False,True
4949,0,0,FI,linear,10.0,0.5,,219,inner,False,True
4949,0,0,WM,linear,0.3,1.0,,219,inner,False,True
4949,0,0,FI,linear,0.3,1.0,,219,inner,False,True
4949,0,0,WM,linear,1.0,1.0,,219,inner,False,True
4949,0,0,FI,linear,1.0,1.0,,219,inner,False,True
4949,0,0,WM,linear,3.0,1.0,,219,inner,False,True
4949,0,0,FI,linear,3.0,1.0,,219,inner,False,True
4949,0,0,WM,linear,10.0,1.0,,219,inner,False,True
4949,0,0,FI,linear,10.0,1.0,,219,inner,False,True
4949,0,0,WM,linear,0.3,2.0,,219,inner,False,True
4949,0,0,FI,linear,0.3,2.0,,219,inner,False,True
4949,0,0,WM,linear,1.0,2.0,,219,inner,False,True
4949,0,0,FI,linear,1.0,2.0,,219,inner,False,True
4949,0,0,WM,linear,3.0,2.0,,219,inner,False,True
4949,0,0,FI,linear,3.0,2.0,,219,inner,False,True
4949,0,0,WM,linear,10.0,2.0,,219,inner,False,True
4949,0,0,FI,linear,10.0,2.0,,219,inner,False,True
4949,0,1,WM,rbf,0.3,0.5,74.92281727721914,219,inner,False,True
4949,0,1,FI,rbf,0.3,0.5,74.92281727721914,219,inner,False,True
4949,0,1,WM,rbf,1.0,0.5,74.92281727721914,219,inner,False,True
4949,0,1,FI,rbf,1.0,0.5,74.92281727721914,219,inner,False,True
4949,0,1,WM,rbf,3.0,0.5,74.92281727721914,219,inner,False,True
4949,0,1,FI,rbf,3.0,0.5,74.92281727721914,219,inner,False,True
4949,0,1,WM,rbf,10.0,0.5,74.92281727721914,219,inner,False,True
4949,0,1,FI,rbf,10.0,0.5,74.92281727721914,219,inner,False,True
4949,0,1,WM,rbf,0.3,1.0,149.84563455443828,219,inner,False,True
4949,0,1,FI,rbf,0.3,1.0,149.84563455443828,219,inner,False,True
4949,0,1,WM,rbf,1.0,1.0,149.84563455443828,219,inner,False,True
4949,0,1,FI,rbf,1.0,1.0,149.84563455443828,219,inner,False,True
4949,0,1,WM,rbf,3.0,1.0,149.84563455443828,219,inner,False,True
4949,0,1,FI,rbf,3.0,1.0,149.84563455443828,219,inner,False,True
4949,0,1,WM,rbf,10.0,1.0,149.84563455443828,219,inner,False,True
4949,0,1,FI,rbf,10.0,1.0,149.84563455443828,219,inner,False,True
4949,0,1,WM,rbf,0.3,2.0,299.69126910887655,219,inner,False,True
4949,0,1,FI,rbf,0.3,2.0,299.69126910887655,219,inner,False,True
4949,0,1,WM,rbf,1.0,2.0,299.69126910887655,219,inner,False,True
4949,0,1,FI,rbf,1.0,2.0,299.69126910887655,219,inner,False,True
4949,0,1,WM,rbf,3.0,2.0,299.69126910887655,219,inner,False,True
4949,0,1,FI,rbf,3.0,2.0,299.69126910887655,219,inner,False,True
4949,0,1,WM,rbf,10.0,2.0,299.69126910887655,219,inner,False,True
4949,0,1,FI,rbf,10.0,2.0,299.69126910887655,219,inner,False,True
4949,0,1,WM,linear,0.3,0.5,,219,inner,False,True
4949,0,1,FI,linear,0.3,0.5,,219,inner,False,True
4949,0,1,WM,linear,1.0,0.5,,219,inner,False,True
4949,0,1,FI,linear,1.0,0.5,,219,inner,False,True
4949,0,1,WM,linear,3.0,0.5,,219,inner,False,True
4949,0,1,FI,linear,3.0,0.5,,219,inner,False,True
4949,0,1,WM,linear,10.0,0.5,,219,inner,False,True
4949,0,1,FI,linear,10.0,0.5,,219,inner,False,True
4949,0,1,WM,linear,0.3,1.0,,219,inner,False,True
4949,0,1,FI,linear,0.3,1.0,,219,inner,False,True
4949,0,1,WM,linear,1.0,1.0,,219,inner,False,True
4949,0,1,FI,linear,1.0,1.0,,219,inner,False,True
4949,0,1,WM,linear,3.0,1.0,,219,inner,False,True
4949,0,1,FI,linear,3.0,1.0,,219,inner,False,True
4949,0,1,WM,linear,10.0,1.0,,219,inner,False,True
4949,0,1,FI,linear,10.0,1.0,,219,inner,False,True
4949,0,1,WM,linear,0.3,2.0,,219,inner,False,True
4949,0,1,FI,linear,0.3,2.0,,219,inner,False,True
4949,0,1,WM,linear,1.0,2.0,,219,inner,False,True
4949,0,1,FI,linear,1.0,2.0,,219,inner,False,True
4949,0,1,WM,linear,3.0,2.0,,219,inner,False,True
4949,0,1,FI,linear,3.0,2.0,,219,inner,False,True
4949,0,1,WM,linear,10.0,2.0,,219,inner,False,True
4949,0,1,FI,linear,10.0,2.0,,219,inner,False,True
4949,0,2,WM,rbf,0.3,0.5,75.39786848529127,220,inner,False,True
4949,0,2,FI,rbf,0.3,0.5,75.39786848529127,220,inner,False,True
4949,0,2,WM,rbf,1.0,0.5,75.39786848529127,220,inner,False,True
4949,0,2,FI,rbf,1.0,0.5,75.39786848529127,220,inner,False,True
4949,0,2,WM,rbf,3.0,0.5,75.39786848529127,220,inner,False,True
4949,0,2,FI,rbf,3.0,0.5,75.39786848529127,220,inner,False,True
4949,0,2,WM,rbf,10.0,0.5,75.39786848529127,220,inner,False,True
4949,0,2,FI,rbf,10.0,0.5,75.39786848529127,220,inner,False,True
4949,0,2,WM,rbf,0.3,1.0,150.79573697058254,220,inner,False,True
4949,0,2,FI,rbf,0.3,1.0,150.79573697058254,220,inner,False,True
4949,0,2,WM,rbf,1.0,1.0,150.79573697058254,220,inner,False,True
4949,0,2,FI,rbf,1.0,1.0,150.79573697058254,220,inner,False,True
4949,0,2,WM,rbf,3.0,1.0,150.79573697058254,220,inner,False,True
4949,0,2,FI,rbf,3.0,1.0,150.79573697058254,220,inner,False,True
4949,0,2,WM,rbf,10.0,1.0,150.79573697058254,220,inner,False,True
